pr_id,sha,commit_author_type,added_lines,removed_lines,modified_lines
2769204205,6f15d219d0230f56e5591a1cc8c44f4e31527052,Agent,50.0,2.0,52.0
2769204205,92120b68547e5ce42230cf5ad1f894629d05d555,Human,332.0,412.0,744.0
2769204205,a10c53283a34ac1053c745b2483b9955559f91fc,Agent,2.0,1.0,3.0
2769204205,a9d9402efe151e21acf9988fc6db311b5d4fe305,Human,1247.0,771.0,2018.0
2769204205,b30bf15bf3b8a62e2db2e4c70d97864e111f9f24,Human,831.0,13.0,844.0
2769204205,cec2f4a2162f18fc52b9b571a455a495042e92f4,Agent,149.0,36.0,185.0
2769559533,0fc9bafabadf0ced96d10eeed0dc1124d22ae691,Human,4.0,5.0,9.0
2769559533,676dd88e8c5cfc0a18b4cb8ea5fd7e1eadd6183b,Human,253.0,49.0,302.0
2769559533,6b138a20721ca089e0dd43ab756cbd3be937e161,Human,1.0,1.0,2.0
2769559533,96ed275a99a48db92a995a214e00abaf6c179c8e,Human,12.0,22.0,34.0
2769559533,ce91be98cb4a344755211d2beaf8092b1fda5056,Agent,95.0,8.0,103.0
2769559533,e3ed18271d7fc64e12178b65734bde1094fe757a,Human,12.0,3.0,15.0
2770724281,12d13473c5e0422df4105bdeb16a013ef8ba2f6b,Agent,0.0,2.0,2.0
2770724281,905e6dcb076abf2afdeb66649d3d325c3290bc7f,Human,20.0,14.0,34.0
2770724281,979c279a3447c79ac9dfa6a3184778857dfc391e,Agent,80.0,7.0,87.0
2771417743,598ddc535b9c1bfe6cbbf3232b173d4ed0db58f4,Agent,38.0,0.0,38.0
2771417743,7054d19dd1df17e07c574ac6a125b356c6aa6eda,Human,4.0,4.0,8.0
2771417743,9b0f2d6cf8afd8b53df877af1fe7587715574b77,Human,1.0,1.0,2.0
2771417743,d09e240eaf5607902ab9dcba7777344b3a7f1e21,Agent,27.0,20.0,47.0
2771417743,fdc9cb076dc10fb88bb564c8021709c16331deb0,Agent,2.0,2.0,4.0
2772413148,0232f45253335e69a22408b0e1aa16ebfb33dcc3,Agent,24.0,32.0,56.0
2772413148,33f8f6814bec281446aad578085ba28931b512cb,Human,17.0,40.0,57.0
2772413148,7dc5aba6e4f7a824ad97e3972121a51af6e0dda2,Agent,10.0,15.0,25.0
2772413148,9eea0d698b0fd0314eada4431525a9ac41ce5d53,Human,148.0,77.0,225.0
2772413148,ce7702c99da314e77931830b2013faa86f250b90,Agent,21.0,7.0,28.0
2773814208,b1bfc992406d3989c6c1754edf89ec5532ab8f07,Agent,2.0,1.0,3.0
2773814208,ce2e1e350fb5f4bc234be80aa2096fdb35174cdd,Human,2.0,1.0,3.0
2773911009,0f13e87e882a71301d28e115cdf7ee06dc4bc27d,Agent,3.0,0.0,3.0
2773911009,3191a7545513153d565d59cb48395dea23821b83,Agent,23.0,19.0,42.0
2773911009,5c26dad20021c00bf41c217aee579c2f3412a411,Human,1.0,2.0,3.0
2773911009,d89a5cd8b2a748402dbe19c2530299588fb6a0fc,Agent,4.0,3.0,7.0
2773911009,de8effc6ae1e202cca34de422f9446a80e2e4590,Agent,81.0,0.0,81.0
2775192816,0afdc6691a4b6f49fae982ee87ecf06e7c9db30a,Human,1.0,1.0,2.0
2775192816,10307920c4d7d2cd25db172c8feeb5d58b60caef,Human,99.0,0.0,99.0
2775192816,11d915c026204051214763010c83100a2a595482,Agent,2.0,2.0,4.0
2775192816,1a1cab52445c6ea42a7fba85e852ad37e3ff893d,Human,235.0,54.0,289.0
2775192816,348b87f9d93faa2e1ee121365f6eb385344ab2ff,Human,31.0,76.0,107.0
2775192816,46a7cd1f8ed7217fbad9a7488d065ac63e2e8f4c,Human,52.0,27.0,79.0
2775192816,496dd586b5444caf162de87cb6e5294fdfb283b9,Agent,117.0,18.0,135.0
2775192816,50d78678de05c6b5f10858fb9e6c57af7bde559e,Human,864.0,515.0,1379.0
2775192816,5fd5391d6b33c690812baa25d132458e23e14c02,Agent,138.0,3.0,141.0
2775192816,9a3265f390fa56e78ff14bf4a9e5e77c06ad5b48,Human,192.0,113.0,305.0
2775192816,ce3aa1604a1a03a220ebce15cd4b48dea7452302,Agent,5.0,92.0,97.0
2775192816,eefc9578082cfc0e637573df6c0e1975c38b9667,Human,9.0,2.0,11.0
2777165691,1360f740e9c21a9ab408858887d9653f2385859f,Human,88.0,41.0,129.0
2777165691,9afee40699d48c74b0c0b773ac229ff0f299d005,Agent,61.0,2.0,63.0
2777165691,bd18fdaf15aa431ce84e86b907d71fede1d707e5,Agent,119.0,0.0,119.0
2777347182,2339fa35c7f366f83252ac030a24616f35e9195f,Human,2.0,2.0,4.0
2777347182,a21a3fd1fb8fbb57e32bd5606836c9a92e20bdb3,Agent,9.0,3.0,12.0
2777961937,3d6a27cea08b57b3972e587e093d889cbcfbf5c6,Human,39.0,10.0,49.0
2777961937,42ae3427c772e724d6b79b70d8fb8c6c52c08eb7,Agent,24.0,14.0,38.0
2777961937,56d234055c22e1dae0561f1c0e8359357d4a5f78,Agent,49.0,5.0,54.0
2782528229,01a15765a66c5accab86854367d3b9eabfb4f417,Agent,58.0,12.0,70.0
2782528229,11a30758bb50701719cc8893a998626daeb48eda,Agent,29.0,10.0,39.0
2782528229,4b9b9d4b9e5e3fed0e5fde23bb0d8dc19bce433c,Agent,3.0,2.0,5.0
2782528229,519f56cb05440af5bba7223a336c1f46a423ceb0,Agent,1.0,1.0,2.0
2782528229,85f6945c024361f93ab4866a37659d3983576461,Human,3.0,3.0,6.0
2782528229,9b1785643722ae3ce1953356649abe9fd3196ed0,Human,28.0,27.0,55.0
2782528229,f08388d51f87b62dacc6b1b3e6210472a7ead9c8,Human,36.0,22.0,58.0
2782566930,1895c053c2dc0d39f78658df8f9929fbb2e08604,Human,104.0,51.0,155.0
2782566930,3dc3cdbb532bc15c579ada6d8ad3e76188e1352c,Human,33.0,20.0,53.0
2782566930,845cccf30696a240fc3ae332ed985a5d5e002064,Human,71.0,45.0,116.0
2782566930,a9046d2c1eacd8c6c7a8fcfc05e4eb3327552fa3,Agent,12.0,0.0,12.0
2782566930,b8b7b87fdb4d22545d139aebc0daa108ac204449,Agent,10.0,0.0,10.0
2782566930,c3dc5c9dee79320ddd7335dfedc3cedba5a8a1e2,Agent,3.0,1.0,4.0
2782566930,ec122b90a1f610294df70f049e06feeb63d6c864,Agent,3.0,1.0,4.0
2783421768,07c082176db1bcf9fc37d523649aa9bb90f5bf25,Human,17.0,1.0,18.0
2783421768,1c8e83daf497f519ebb7ad40c13b33af2eab9920,Human,12.0,4.0,16.0
2783421768,3b3d558d01974cf138b6aca7fdebcad5135d59f0,Human,38.0,11.0,49.0
2783421768,5b2012796f1cc537ae7893932e8e020cc79913f9,Human,4.0,0.0,4.0
2783421768,70a28b3725b866b2135c44145c928ff5c00d78cf,Human,14.0,2.0,16.0
2783421768,9935cacce17f8e361a1fafd26641ddd5d529ae86,Human,1393.0,40.0,1433.0
2783421768,b20c7a68a2be57b4ac9eafaf68b7043e2f19c1f5,Agent,139.0,12.0,151.0
2783421768,c8a223b2edaaa52284f6cd83d7a0ee8b71827eb3,Human,25.0,5.0,30.0
2783421768,d8c72d04b5a812bdf499e7a03cb1c1cf9ab03bec,Human,16.0,1.0,17.0
2783423999,278fde294252e4556637a8732f782926242392e2,Agent,104.0,101.0,205.0
2783423999,2b522d401554c2224be953247207a7789c45d60d,Human,38.0,44.0,82.0
2783423999,36ec559eaf1791ba3ef494ff66046bb2c3fc2577,Agent,41.0,3.0,44.0
2783423999,5452514add7725ebef8a17f8b045f444ef9baa5f,Agent,5.0,3.0,8.0
2783423999,737f08036764a10a7c9341564977c4c4598c493f,Agent,35.0,19.0,54.0
2783423999,7535fccc8f1c2b9ca4e254346457908ac6a59e96,Human,1.0,1.0,2.0
2783423999,d424ceb2102aff0184dc4adde7b20e28ff92645d,Agent,129.0,39.0,168.0
2783423999,f0ec280c97e8a9bb17b0a86cdd81d52c266725f6,Agent,33.0,41.0,74.0
2783583943,13fc9aa6771485f2adde7af23cc543c72c71d098,Human,31.0,10.0,41.0
2783583943,a649b3008cbfac4278633c10678fa3fe3a1c281d,Human,2.0,0.0,2.0
2783583943,b4ff28d0dedaf352cf050b624d5606fb3127cf23,Agent,4.0,2.0,6.0
2783583943,d9589065022a5035da69640b7e23adc26daa2fdd,Agent,26.0,3.0,29.0
2784386339,0e87708a44487404b9df213c695ab8c4c24db31f,Human,1.0,1.0,2.0
2784386339,7f6952478a9aa950a028ee2d943cf8894f02a328,Agent,234.0,0.0,234.0
2784399427,c19e07d2395a126ce0cd0109ca68968fa50dc264,Human,0.0,8.0,8.0
2784399427,ce469c6f32fc09e30cc9ef547c6a36a9cd82757a,Agent,8.0,0.0,8.0
2784399427,e1c10222a94d946fe556aa1fb01fc44ba88c55d3,Agent,136.0,0.0,136.0
2784409350,45beee522e9fc89a403536466d9fc992e295f406,Human,1.0,1.0,2.0
2784409350,7bc97f0b24fb97a6ae12599ff03ef50ebbc27834,Human,0.0,3.0,3.0
2784409350,f9f0ad1605c1c160804aa2b12ba272fc7357a8d3,Agent,28.0,8.0,36.0
2784409350,fc4ef68e0c4b7ffcde1d38bd87ddb27ea3e1970f,Agent,147.0,0.0,147.0
2784417626,09e8eef83f6d7286b78bd0c0f7c2ad0501820db1,Agent,162.0,0.0,162.0
2784417626,931a26c150588042ab06f9be7f192e62959683bc,Human,1.0,1.0,2.0
2784574087,48469a3d216ba97e1c2968fedebbfcb4af3dc845,Agent,100.0,73.0,173.0
2784574087,b1ad97789f17dc0ce0df6d252848a396faf2fbae,Agent,143.0,38.0,181.0
2784574087,c303d55e507633a4af9af8db6058772d5e16a5d6,Human,0.0,69.0,69.0
2784574087,d08b27aeb105c8879abcf1d3beee3db14e157b7a,Agent,213.0,0.0,213.0
2784931990,0458365b74fad95c2515369b300c71a599e71c70,Human,13.0,6.0,19.0
2784931990,2dd912a44ae60c3f13a835941a45bde695c88b67,Agent,84.0,0.0,84.0
2784931990,9aeec99d72b35cfadc6a198d050bd5080b21c2b6,Agent,173.0,42.0,215.0
2784931990,a804077df6e62a35e4e26dce79ea9056aa3425cf,Human,17.0,5.0,22.0
2784931990,ca530e2cb938ced90ffd9a20b669c611277b438e,Human,0.0,1.0,1.0
2784931990,d08743576e0e0f0eeed2e96a39f0f0f9b7ac1451,Human,56.0,62.0,118.0
2784931990,ee2a3733577381265cdc825051cb0dfedb47e7db,Human,80.0,43.0,123.0
2788022491,190d7d5ca602f14e620dff4ff2d01fedf50dc890,Human,2.0,2.0,4.0
2788022491,271d241c6fb76b9a755ffb3bb83522cec59a8d3c,Agent,884.0,2.0,886.0
2788022491,5b646c3f2ccea92c63ecdb08c0f8195f5a03d001,Agent,1.0,53.0,54.0
2788022491,be1e424ca47ac5c94d582e462eb165e9971c9e31,Human,0.0,3.0,3.0
2788029019,318999a905a39cc8787fd1d7f40a2da8a9bf0ee2,Agent,151.0,0.0,151.0
2788029019,8af7a557b432403cf14db445ce7643e56bbe54a0,Human,0.0,3.0,3.0
2788912798,60617ed2feab494c39c5a015b08782ed6a3f56fa,Agent,4.0,0.0,4.0
2788912798,ae20515c8e6c6b769ed20253c285cdb6138e31eb,Agent,20.0,12.0,32.0
2788912798,e21937227d8e802a21f6714cfbbbb11ddf56ff3a,Agent,122.0,0.0,122.0
2788912798,e2b048560930589c1d3695d869136ed4a19f953e,Human,8.0,4.0,12.0
2788912798,e71e6e0baf2453f309688e46646d07299bd5d8ba,Human,23.0,25.0,48.0
2790033388,2011d302c864e72fcca1835d1e44990464da16ba,Agent,112.0,3.0,115.0
2790033388,617d0f9006cce68fa4869a30c81bad45d0c1883c,Human,33.0,51.0,84.0
2790142805,17edadb4c4f6cb55369a966f27768e5437efc454,Agent,0.0,82.0,82.0
2790142805,4062dd158e2d6895f6bef1fa0d7c84d0f9eca1b8,Agent,28.0,1.0,29.0
2790142805,4325938f3b3863928e88f82e74776a14f1d4d099,Agent,697.0,5.0,702.0
2790142805,52cecc3f0e62d8ca0a2af9a6537508d2164289a4,Agent,18.0,12.0,30.0
2790142805,a9b4b635bb517dfd23ed29798b06df2c800cce7a,Human,46.0,46.0,92.0
2790142805,b90ed827c629d8c9ff0a2f4bfcd3d8ed32bcdcad,Agent,9.0,4.0,13.0
2790317638,2de971dcd34c5b097cf2a27d64edcd87c3eef9ff,Human,0.0,11.0,11.0
2790317638,cbcff50a9436ef71e5c143544ff10cce81473597,Agent,54.0,0.0,54.0
2790317638,e9b11f1d5cb0cae21d9f07f66756239ee0d40160,Agent,268.0,0.0,268.0
2790317638,faf14863c66b27e7e4c3c81d171a2c0876661f65,Agent,28.0,6.0,34.0
2791025700,011c601c99f002a4c394971a298f4bde3e34c463,Agent,1.0,33.0,34.0
2791025700,1fc796111c750eea7a60864d5bb209345c1115ff,Human,0.0,32.0,32.0
2791025700,2990e46204bb2e7c8b1111048359ee4dd4eadcdb,Agent,43.0,86.0,129.0
2791025700,4d8b60362ed5a0e517fc0c222cb8e3968de6c5c5,Agent,1.0,1.0,2.0
2791025700,a4bf1e061b959cf1feb1e3d9acfdb9ef3664c9c1,Human,10.0,10.0,20.0
2791025700,e177f807378cc3a0f37374d1745f3e1d5dd568ad,Agent,155.0,50.0,205.0
2791971139,12799ed2e924acedfc84bb039fd18a3b6d0cd914,Agent,1.0,1.0,2.0
2791971139,1b7ce7f15b530820f3407aae20f1d34cc801a9b9,Human,1.0,19.0,20.0
2791971139,213248340fa7147da0d031f7a34fb002e23a6604,Human,1.0,0.0,1.0
2791971139,21d27a336f3b1e164cffa1fcd28cceb2c043f7cf,Human,18.0,2.0,20.0
2791971139,3e5bab148ad610b2d40ad8541f8268583e64e100,Human,10.0,12.0,22.0
2791971139,511c96f9b74019a332905e0f839af54f48a32450,Agent,5.0,5.0,10.0
2791971139,5279bf5e815c321d78aa800f46f3c457271c5df2,Agent,1.0,1.0,2.0
2791971139,6fbd1fee85eb0075e5921436fdc2b56de6e2082a,Agent,5.0,3.0,8.0
2791971139,795822e4cb015559c3fd0e0107aabf4125174a3c,Agent,10.0,1.0,11.0
2791971139,97b56b79dd1a482ac8872a4de705a92d2f378943,Human,11.0,1.0,12.0
2791971139,c248c9a699a1565149378ac201edb56b1c7c94ef,Human,17.0,1.0,18.0
2791971139,e02557d5494cb82388379b8e3e964f9805238342,Agent,4.0,1.0,5.0
2791971139,ffe341f43331180961d6b821895da06ddd269a94,Human,2.0,2.0,4.0
2792386162,096919ce96c4e4c8d9198fcc71d609c66576be79,Human,5.0,7.0,12.0
